n_arm,σ_obs,switch_cost,sample_cost,prior_bias,prop_seen,rt,mean_fixation_duration,best_seen_chosen,last_seen_chosen,n_refix,id
16,1.203125,0.00671875,0.0003924189758484538,-0.2,0.81968125,4677.45,193.19294744221125,0.7281,0.6226,9.8106,1522
25,1.203125,0.00671875,0.0003924189758484538,-0.2,0.7366240000000001,5775.8,188.15220390907868,0.723,0.616,10.7746,1522
9,0.8531249999999999,0.009218750000000001,0.00012409377607517196,-0.2,0.8780222222222226,3519.3,247.4162085141889,0.824,0.5818,5.2482,1523
16,0.8531249999999999,0.009218750000000001,0.00012409377607517196,-0.2,0.7858,3615.35,193.25639180322094,0.792,0.6052,5.2984,1523
25,0.8531249999999999,0.009218750000000001,0.00012409377607517196,-0.2,0.6956880000000001,4161.28,174.91569281365267,0.7707,0.603,5.5589,1523
9,0.809375,0.00578125,0.000339820832894256,-0.2,0.8990777777777781,2299.78,152.04219380229992,0.802,0.5523,5.9311,1524
16,0.809375,0.00578125,0.000339820832894256,-0.2,0.835025,3417.93,154.0544285478406,0.7871,0.5194,7.5983,1524
25,0.809375,0.00578125,0.000339820832894256,-0.2,0.742244,4175.42,151.96537765282068,0.7807,0.5361,7.8661,1524
9,1.1593749999999998,0.00828125,0.00010746078283213182,-0.2,0.9027000000000002,4056.83,237.31184217060212,0.7861,0.6051,7.6384,1525
16,1.1593749999999998,0.00828125,0.00010746078283213182,-0.2,0.8053375,4672.39,211.40636492537595,0.7332,0.6249,8.1118,1525
25,1.1593749999999998,0.00828125,0.00010746078283213182,-0.2,0.7331120000000001,5846.53,201.56810377674717,0.7336,0.6091,9.2808,1525
9,1.3343749999999999,0.00703125,0.0006042963902381332,-0.2,0.8839222222222225,3635.08,220.2887246285735,0.7272,0.6481,7.6189,1526
16,1.3343749999999999,0.00703125,0.0006042963902381332,-0.2,0.81786875,5037.6,202.55590820100633,0.7114,0.6306,10.3695,1526
25,1.3343749999999999,0.00703125,0.0006042963902381332,-0.2,0.7140560000000001,5900.87,197.25730340474507,0.6858,0.641,10.6733,1526
9,0.984375,0.00953125,0.00019109529749704405,-0.2,0.8616888888888891,3455.85,254.89912886618188,0.799,0.6261,4.8458,1527
16,0.984375,0.00953125,0.00019109529749704405,-0.2,0.7495625,3714.22,211.19509175789355,0.7591,0.664,4.9174,1527
25,0.984375,0.00953125,0.00019109529749704405,-0.2,0.7025480000000001,4890.37,195.32863908929218,0.7532,0.6318,6.4981,1527
9,0.896875,0.0064062500000000005,0.00014330125702369644,-0.2,0.9000111111111113,2660.69,168.9048551721883,0.7897,0.5871,6.4547,1528
16,0.896875,0.0064062500000000005,0.00014330125702369644,-0.2,0.8206625,3528.35,162.04978902966786,0.7782,0.5515,7.5002,1528
25,0.896875,0.0064062500000000005,0.00014330125702369644,-0.2,0.7564680000000001,4894.36,166.07760145043167,0.7666,0.5235,9.107,1528
9,1.246875,0.008906250000000001,0.0004531583637600818,-0.2,0.8857444444444447,3997.39,258.8632883496003,0.7616,0.6349,6.458,1529
16,1.246875,0.008906250000000001,0.0004531583637600818,-0.2,0.78651875,4735.21,227.78034735971735,0.7216,0.6708,7.2272,1529
25,1.246875,0.008906250000000001,0.0004531583637600818,-0.2,0.6937479999999999,5470.99,205.06871019259017,0.7119,0.6533,8.1356,1529
9,1.071875,0.00515625,0.0002548296747979348,-0.2,0.9191777777777778,3418.0,173.37134265322806,0.7874,0.5681,9.9416,1530
16,1.071875,0.00515625,0.0002548296747979348,-0.2,0.84709375,4495.25,169.76844919772222,0.7538,0.5538,11.2673,1530
25,1.071875,0.00515625,0.0002548296747979348,-0.2,0.7577200000000001,5519.08,169.1594015319748,0.7368,0.5664,12.1452,1530
9,0.7218749999999999,0.00765625,0.000805842187761482,-0.2,0.8752111111111112,1867.3,148.45536569963545,0.804,0.5731,3.9107,1531
16,0.7218749999999999,0.00765625,0.000805842187761482,-0.2,0.79486875,2778.57,151.08990256859977,0.7891,0.5539,4.8098,1531
25,0.7218749999999999,0.00765625,0.000805842187761482,-0.2,0.703528,3687.26,154.06782047861685,0.8005,0.5725,5.5012,1531
9,0.7328125,0.006328125,0.0005048065716667473,-0.2,0.9200111111111113,2622.7,161.55585680854003,0.8376,0.5039,6.5661,1532
16,0.7328125,0.006328125,0.0005048065716667473,-0.2,0.8152,2951.73,148.06211064704902,0.7984,0.5183,5.9073,1532
25,0.7328125,0.006328125,0.0005048065716667473,-0.2,0.756208,4157.22,150.72723344785692,0.794,0.4784,7.4596,1532
9,1.0828125,0.008828125,0.00015963385442879435,-0.2,0.8833222222222222,3488.56,230.1553556716013,0.785,0.6329,6.067,1533
16,1.0828125,0.008828125,0.00015963385442879435,-0.2,0.80380625,4425.54,207.7387324927464,0.7505,0.6262,7.2931,1533
25,1.0828125,0.008828125,0.00015963385442879435,-0.2,0.714988,5256.25,196.42933179800443,0.734,0.6155,7.8025,1533
9,1.2578125,0.005078125,0.0008976871324473148,-0.2,0.9078888888888891,3583.91,184.0945619315105,0.7399,0.6086,10.1107,1534
16,1.2578125,0.005078125,0.0008976871324473148,-0.2,0.8192625,4533.28,175.04615801805403,0.7106,0.6045,11.3571,1534
25,1.2578125,0.005078125,0.0008976871324473148,-0.2,0.7327520000000001,5733.57,176.65102879889488,0.6996,0.605,12.5468,1534
9,0.9078124999999999,0.007578125,0.0002838735964758755,-0.2,0.8737222222222224,2326.38,171.31037558343635,0.7847,0.6167,4.8553,1535
16,0.9078124999999999,0.007578125,0.0002838735964758755,-0.2,0.80674375,3685.71,177.67320158583286,0.7748,0.5938,6.8129,1535
25,0.9078124999999999,0.007578125,0.0002838735964758755,-0.2,0.7500120000000001,5033.46,176.4403355185711,0.7746,0.5511,8.466,1535
9,0.9953124999999999,0.005703125,0.00011970850304957301,-0.2,0.9200333333333334,3361.11,179.37352677948863,0.8065,0.5654,8.984,1536
16,0.9953124999999999,0.005703125,0.00011970850304957301,-0.2,0.834075,4107.2,169.64965291039874,0.7675,0.578,9.5905,1536
25,0.9953124999999999,0.005703125,0.00011970850304957301,-0.2,0.757124,5212.29,167.8650659561792,0.7435,0.5542,10.7083,1536
9,1.3453125,0.008203125,0.0003785515249258633,-0.2,0.8800000000000003,3632.4,234.21572460047258,0.7353,0.6587,6.6371,1537
16,1.3453125,0.008203125,0.0003785515249258633,-0.2,0.80994375,5346.02,230.01642973991804,0.7247,0.6482,9.2309,1537
25,1.3453125,0.008203125,0.0003785515249258633,-0.2,0.710052,5978.94,209.14996837304997,0.6874,0.6489,9.5844,1537
9,1.1703124999999999,0.006953125,0.00021287516617963755,-0.2,0.8981111111111113,3480.96,205.321610510136,0.7657,0.6156,7.7547,1538
16,1.1703124999999999,0.006953125,0.00021287516617963755,-0.2,0.8298,4760.12,192.97493628562634,0.7427,0.591,9.9506,1538
25,1.1703124999999999,0.006953125,0.00021287516617963755,-0.2,0.7222160000000001,5516.8,187.60076642330276,0.7269,0.6136,9.9006,1538
9,0.8203125,0.009453125,0.0006731703824144984,-0.2,0.8405555555555558,2350.75,203.02813236847948,0.8083,0.6283,3.3556,1539
16,0.8203125,0.009453125,0.0006731703824144984,-0.2,0.7565375,3237.22,190.1876099439375,0.7792,0.6322,4.3445,1539
25,0.8203125,0.009453125,0.0006731703824144984,-0.2,0.6613480000000002,3708.0,170.13621005058164,0.7738,0.6371,4.6044,1539
9,0.8640625,0.0053906250000000005,0.00018434229924091107,-0.2,0.9035444444444445,2610.33,160.00979079883913,0.8111,0.5603,6.9518,1540
16,0.8640625,0.0053906250000000005,0.00018434229924091107,-0.2,0.8331875,3610.81,155.4547469937932,0.775,0.5075,8.4808,1540
25,0.8640625,0.0053906250000000005,0.00018434229924091107,-0.2,0.7606240000000001,4741.95,157.52536967292167,0.7752,0.5024,9.6372,1540
9,1.2140624999999998,0.007890625,0.0005829415347136078,-0.2,0.8867444444444447,3589.37,225.11114044913268,0.7667,0.6261,6.9173,1541
16,1.2140624999999998,0.007890625,0.0005829415347136078,-0.2,0.8017875,4620.08,207.03911667841692,0.7253,0.6349,8.3196,1541
25,1.2140624999999998,0.007890625,0.0005829415347136078,-0.2,0.7062960000000001,5416.08,196.14119660586212,0.7125,0.6541,8.7598,1541
9,1.3890624999999999,0.006640625,0.00010366329284376988,-0.2,0.9147888888888891,4420.39,222.85651396814032,0.7468,0.6158,10.1804,1542
16,1.3890624999999999,0.006640625,0.00010366329284376988,-0.2,0.84015,5673.18,206.05919605667196,0.7141,0.6125,12.3933,1542
25,1.3890624999999999,0.006640625,0.00010366329284376988,-0.2,0.7593960000000001,7065.17,205.94590978740766,0.6947,0.6107,13.6614,1542
9,1.0390625,0.009140625,0.00032781211513934627,-0.2,0.8601333333333335,3523.05,254.50593843315653,0.7958,0.6305,5.2098,1543
16,1.0390625,0.009140625,0.00032781211513934627,-0.2,0.7960625,4431.36,216.70658680717386,0.7702,0.6275,6.6833,1543
25,1.0390625,0.009140625,0.00032781211513934627,-0.2,0.6863600000000001,4719.48,191.80579318772376,0.7398,0.6448,6.5483,1543
9,0.9515624999999999,0.0072656249999999995,0.0007773650302387761,-0.2,0.8895111111111114,2746.36,180.89665552105944,0.7898,0.6024,6.0629,1544
16,0.9515624999999999,0.0072656249999999995,0.0007773650302387761,-0.2,0.77421875,3306.61,173.83829118468904,0.7544,0.6471,5.8956,1544
25,0.9515624999999999,0.0072656249999999995,0.0007773650302387761,-0.2,0.7012200000000001,4290.52,167.41416857045954,0.7457,0.6063,7.1145,1544
9,1.3015625,0.009765625,0.0002458244068920199,-0.2,0.868888888888889,4291.23,294.14037243727944,0.759,0.6538,5.7734,1545
16,1.3015625,0.009765625,0.0002458244068920199,-0.2,0.7830625,5093.45,249.59184483220176,0.7148,0.6685,6.9176,1545
25,1.3015625,0.009765625,0.0002458244068920199,-0.2,0.6961200000000001,6093.3,232.21007338517308,0.7051,0.6896,7.797,1545
9,1.1265625,0.006015625,0.000437144481261109,-0.2,0.9137222222222222,3697.65,192.89732051779276,0.7809,0.5848,9.544,1546
16,1.1265625,0.006015625,0.000437144481261109,-0.2,0.82614375,4418.97,177.24448900445083,0.7355,0.5791,10.1935,1546
25,1.1265625,0.006015625,0.000437144481261109,-0.2,0.737148,5429.88,177.1780167982987,0.7307,0.593,10.7806,1546
9,0.7765624999999999,0.008515625,0.00013823722273579014,-0.2,0.9104444444444445,2978.1,194.9204425474152,0.8389,0.5443,5.7149,1547
16,0.7765624999999999,0.008515625,0.00013823722273579014,-0.2,0.80481875,3284.67,170.20994326873935,0.7985,0.5634,5.4514,1547
25,0.7765624999999999,0.008515625,0.00013823722273579014,-0.2,0.7476640000000001,4610.82,172.73876113976928,0.7894,0.5392,6.9499,1547
9,0.7546875,0.006171875,0.0006264335366568858,-0.2,0.8965666666666667,2229.67,152.5825305042222,0.8148,0.5583,5.45,1548
16,0.7546875,0.006171875,0.0006264335366568858,-0.2,0.7946125,2831.07,146.30634426059268,0.7822,0.5412,5.6821,1548
25,0.7546875,0.006171875,0.0006264335366568858,-0.2,0.7246360000000001,3854.87,148.93837951009678,0.7869,0.535,6.7785,1548
9,1.1046874999999998,0.008671875,0.0001980956778550342,-0.2,0.8803333333333334,3604.59,240.45987982740328,0.7829,0.6245,6.0527,1549
16,1.1046874999999998,0.008671875,0.0001980956778550342,-0.2,0.8054375,4547.01,210.53119289885854,0.7512,0.6222,7.5037,1549
25,1.1046874999999998,0.008671875,0.0001980956778550342,-0.2,0.7130960000000001,5408.24,200.46085221209879,0.7399,0.6426,7.9886,1549
9,1.2796874999999999,0.007421875,0.0003522694651473105,-0.2,0.9084555555555557,4128.36,222.41459091149153,0.7551,0.6116,8.8877,1550
16,1.2796874999999999,0.007421875,0.0003522694651473105,-0.2,0.8195375,5051.9,205.66406884594628,0.7221,0.6245,9.9931,1550
25,1.2796874999999999,0.007421875,0.0003522694651473105,-0.2,0.717184,5850.5,201.10970663256586,0.7043,0.6521,9.9435,1550
9,0.9296875,0.009921875,0.0001113973859994803,-0.2,0.8405777777777779,3305.13,266.15994970503067,0.8029,0.6353,4.0477,1551
16,0.9296875,0.009921875,0.0001113973859994803,-0.2,0.80495625,4364.79,217.17009161249595,0.7839,0.5937,6.1326,1551
25,0.9296875,0.009921875,0.0001113973859994803,-0.2,0.6933640000000001,4662.96,194.41613919001784,0.7639,0.6409,5.7894,1551
9,1.0171875,0.006796875,0.00026416483203860934,-0.2,0.9083666666666668,3284.34,190.98198945735467,0.7899,0.5766,7.6504,1552
16,1.0171875,0.006796875,0.00026416483203860934,-0.2,0.79433125,3651.27,173.4476362465289,0.7378,0.6067,7.3131,1552
25,1.0171875,0.006796875,0.00026416483203860934,-0.2,0.7191719999999999,4815.95,174.51405855954573,0.7479,0.634,8.6101,1552
9,1.3671875,0.009296875,0.0008353625469578262,-0.2,0.8683555555555559,4072.92,278.2278451097102,0.7427,0.6654,5.9317,1553
16,1.3671875,0.009296875,0.0008353625469578262,-0.2,0.76445,4567.89,232.53595418763655,0.6887,0.7045,6.55,1553
25,1.3671875,0.009296875,0.0008353625469578262,-0.2,0.677532,5585.14,217.67147861494678,0.6924,0.6994,7.7105,1553
9,1.1921875,0.005546875,0.00014855080171727767,-0.2,0.9180444444444446,3842.78,190.0446716475513,0.7677,0.5827,10.4468,1554
16,1.1921875,0.005546875,0.00014855080171727767,-0.2,0.84564375,5049.82,181.7480547063409,0.7387,0.5595,12.4928,1554
25,1.1921875,0.005546875,0.00014855080171727767,-0.2,0.7615400000000001,6130.87,181.56655228895823,0.722,0.5642,13.0697,1554
9,0.8421875,0.008046875,0.0004697588816706495,-0.2,0.8605222222222226,2451.6,190.4608415749251,0.8014,0.6086,4.3296,1555
16,0.8421875,0.008046875,0.0004697588816706495,-0.2,0.7919375,3354.59,174.57009558283895,0.7827,0.6051,5.6518,1555
25,0.8421875,0.008046875,0.0004697588816706495,-0.2,0.6983,4022.74,164.14987862423476,0.7755,0.5803,6.0635,1555
9,0.7984374999999999,0.007109375,0.00017154378963428796,-0.2,0.9035000000000002,2637.06,172.38426977564964,0.8172,0.5562,5.9269,1556
16,0.7984374999999999,0.007109375,0.00017154378963428796,-0.2,0.820375,3360.97,160.92170363186094,0.7916,0.5427,6.5633,1556
25,0.7984374999999999,0.007109375,0.00017154378963428796,-0.2,0.722504,4152.67,160.26602804378476,0.7872,0.5617,6.8318,1556
9,1.1484375,0.009609375,0.0005424690937011326,-0.2,0.8592000000000004,3493.99,255.08057807805417,0.7646,0.654,5.051,1557
16,1.1484375,0.009609375,0.0005424690937011326,-0.2,0.76419375,4420.33,231.8763735368524,0.7433,0.6643,5.9864,1557
25,1.1484375,0.009609375,0.0005424690937011326,-0.2,0.674436,5092.86,210.94220244048898,0.7249,0.6925,6.4971,1557
9,1.3234374999999998,0.005859375,0.00030505278902670253,-0.2,0.9205333333333335,4183.13,200.6358649070549,0.755,0.594,11.0717,1558
16,1.3234374999999998,0.005859375,0.00030505278902670253,-0.2,0.83846875,5254.28,192.54545867695433,0.7083,0.6179,12.4089,1558
25,1.3234374999999998,0.005859375,0.00030505278902670253,-0.2,0.7635600000000001,6738.65,192.87387609030233,0.7038,0.5834,14.2236,1558
9,0.9734375,0.008359375,0.0009646616199111995,-0.2,0.8629666666666668,2660.97,199.98144659903693,0.7759,0.644,4.7243,1559
16,0.9734375,0.008359375,0.0009646616199111995,-0.2,0.754425,3339.16,186.7412959316586,0.7454,0.6627,5.1817,1559
25,0.9734375,0.008359375,0.0009646616199111995,-0.2,0.6910280000000001,4465.97,180.07434582986824,0.747,0.6378,6.5561,1559
9,0.8859374999999999,0.005234375,0.0004067944321083049,-0.2,0.8936222222222224,2585.08,162.25799527970852,0.7912,0.5935,6.9702,1560
16,0.8859374999999999,0.005234375,0.0004067944321083049,-0.2,0.8426875,3758.47,156.90090581472114,0.7757,0.5188,9.0355,1560
25,0.8859374999999999,0.005234375,0.0004067944321083049,-0.2,0.7469040000000001,4580.97,156.6388593818451,0.7672,0.5564,9.3887,1560
9,1.2359375,0.007734375,0.00012863969449369766,-0.2,0.8927888888888891,3942.35,230.37362775271833,0.7692,0.6255,7.8456,1561
16,1.2359375,0.007734375,0.00012863969449369766,-0.2,0.83266875,5309.92,213.62755410689078,0.7355,0.6094,10.0792,1561
25,1.2359375,0.007734375,0.00012863969449369766,-0.2,0.725592,5827.34,197.96703703105408,0.7136,0.5983,9.9093,1561
9,1.0609374999999999,0.0064843750000000006,0.0007233941627366746,-0.2,0.8925222222222224,3091.67,188.53398793626343,0.7742,0.6081,7.2181,1562
16,1.0609374999999999,0.0064843750000000006,0.0007233941627366746,-0.2,0.8279375,4242.3,177.24626581180556,0.7465,0.5727,9.228,1562
25,1.0609374999999999,0.0064843750000000006,0.0007233941627366746,-0.2,0.709516,4765.82,173.6019769840437,0.7122,0.6344,8.6935,1562
9,0.7109375,0.008984375,0.0002287573200318398,-0.2,0.8616888888888891,2272.27,188.315557059475,0.8263,0.5923,3.513,1563
16,0.7109375,0.008984375,0.0002287573200318398,-0.2,0.78048125,3084.59,175.67805150414387,0.8143,0.5838,4.4241,1563
25,0.7109375,0.008984375,0.0002287573200318398,-0.2,0.6985920000000001,3612.84,157.67851945526215,0.803,0.5822,4.7162,1563
9,0.7164062499999999,0.0069921875,0.0006611690262414817,-0.2,0.8999777777777779,2441.19,165.7928617992757,0.8399,0.5426,5.3872,1564
16,0.7164062499999999,0.0069921875,0.0006611690262414817,-0.2,0.79125,2746.97,149.80311899678316,0.8062,0.5613,4.9004,1564
25,0.7164062499999999,0.0069921875,0.0006611690262414817,-0.2,0.706368,3520.58,147.46908482149612,0.787,0.5538,5.4441,1564
9,1.06640625,0.0094921875,0.00020908000412787192,-0.2,0.8685000000000002,3706.08,265.56071127845917,0.7896,0.6259,5.2172,1565
16,1.06640625,0.0094921875,0.00020908000412787192,-0.2,0.79910625,4391.05,214.88111153693075,0.7529,0.6344,6.5477,1565
25,1.06640625,0.0094921875,0.00020908000412787192,-0.2,0.6994160000000001,5108.38,199.52880334594647,0.7458,0.6311,7.011,1565
9,1.2414062499999998,0.0057421875,0.00037180266639144774,-0.2,0.913588888888889,3781.25,193.49366130426307,0.7605,0.6027,9.974,1566
16,1.2414062499999998,0.0057421875,0.00037180266639144774,-0.2,0.83493125,4934.36,186.16390173526221,0.7221,0.6083,11.6474,1566
25,1.2414062499999998,0.0057421875,0.00037180266639144774,-0.2,0.7217800000000001,5490.68,179.95450907108327,0.7023,0.6208,11.151,1566
9,0.89140625,0.008242187500000001,0.00011757432659207123,-0.2,0.8964222222222225,2953.76,197.4960400081678,0.807,0.585,5.6999,1567
16,0.89140625,0.008242187500000001,0.00011757432659207123,-0.2,0.80531875,3804.51,185.63528425217535,0.783,0.5891,6.5242,1567
25,0.89140625,0.008242187500000001,0.00011757432659207123,-0.2,0.721016,4532.61,174.65158718496556,0.7657,0.5857,6.8931,1567
9,0.9789062499999999,0.0051171875,0.00027881266654131365,-0.2,0.9261333333333336,3428.91,172.03706499878214,0.7951,0.5407,10.0395,1568
16,0.9789062499999999,0.0051171875,0.00027881266654131365,-0.2,0.8387875,4029.41,161.27456813960194,0.7658,0.5274,10.056,1568
25,0.9789062499999999,0.0051171875,0.00027881266654131365,-0.2,0.747244,5042.74,162.8488374317613,0.757,0.5312,10.7756,1568
9,1.32890625,0.007617187500000001,0.0008816830667755708,-0.2,0.8827333333333336,3714.04,232.84562605246947,0.7477,0.6533,7.0869,1569
16,1.32890625,0.007617187500000001,0.0008816830667755708,-0.2,0.7818125,4409.31,206.73025592717184,0.6919,0.6743,7.9091,1569
25,1.32890625,0.007617187500000001,0.0008816830667755708,-0.2,0.6958200000000001,5521.28,198.37429219516454,0.6874,0.6707,9.201,1569
9,1.15390625,0.0063671875000000005,0.00015678788438269704,-0.2,0.9169111111111113,3752.56,194.83961052140472,0.7693,0.5839,9.4748,1570
16,1.15390625,0.0063671875000000005,0.00015678788438269704,-0.2,0.83006875,4674.4,186.3154399678214,0.7306,0.598,10.3386,1570
25,1.15390625,0.0063671875000000005,0.00015678788438269704,-0.2,0.733384,5500.93,181.2643071162471,0.7165,0.596,10.5527,1570
9,0.8039062499999999,0.0088671875,0.0004958068241684658,-0.2,0.8800777777777781,2457.55,183.74201300065258,0.8156,0.5828,4.4751,1571
16,0.8039062499999999,0.0088671875,0.0004958068241684658,-0.2,0.803975,3463.75,179.33991886344248,0.7934,0.5747,5.4601,1571
25,0.8039062499999999,0.0088671875,0.0004958068241684658,-0.2,0.690108,3814.61,164.49427062283257,0.7732,0.5934,5.1866,1571
9,0.84765625,0.0060546875,0.00013577271421051846,-0.2,0.9085444444444445,2671.24,164.13247042400963,0.8175,0.553,6.7848,1572
16,0.84765625,0.0060546875,0.00013577271421051846,-0.2,0.8407125,3715.11,160.2346823514876,0.7891,0.5071,8.2995,1572
25,0.84765625,0.0060546875,0.00013577271421051846,-0.2,0.7489680000000001,4542.98,158.62415484683203,0.7705,0.5399,8.6573,1572
9,1.1976562499999999,0.0085546875,0.0004293510210083483,-0.2,0.8629111111111113,3381.29,239.90339093803718,0.7435,0.6539,5.4928,1573
16,1.1976562499999999,0.0085546875,0.0004293510210083483,-0.2,0.79056875,4643.84,218.80870989127354,0.741,0.6436,7.5252,1573
25,1.1976562499999999,0.0085546875,0.0004293510210083483,-0.2,0.7038280000000001,5463.18,203.77002203525163,0.712,0.6633,8.1452,1573
9,1.37265625,0.0073046875,0.00024144182212566391,-0.2,0.8903777777777782,4078.56,236.928911742022,0.7319,0.6456,8.2371,1574
16,1.37265625,0.0073046875,0.00024144182212566391,-0.2,0.829275,5610.52,220.43410246368825,0.7032,0.6366,11.0545,1574
25,1.37265625,0.0073046875,0.00024144182212566391,-0.2,0.7180200000000001,6142.68,204.5514753623142,0.6829,0.643,10.7705,1574
9,1.0226562499999998,0.0098046875,0.0007635060803383349,-0.2,0.860077777777778,3242.49,247.16448204070883,0.7994,0.6481,4.5315,1575
16,1.0226562499999998,0.0098046875,0.0007635060803383349,-0.2,0.76178125,3979.07,218.98082809358863,0.7496,0.654,5.1826,1575
25,1.0226562499999998,0.0098046875,0.0007635060803383349,-0.2,0.6815000000000001,4641.05,193.95896604146967,0.7407,0.6569,6.0261,1575
9,0.9351562499999999,0.0066796875,0.00032196784442513804,-0.2,0.9055333333333335,2978.46,180.8342701805164,0.7881,0.5775,7.0074,1576
16,0.9351562499999999,0.0066796875,0.00032196784442513804,-0.2,0.81753125,3732.53,166.41202799086744,0.7693,0.5437,7.9334,1576
25,0.9351562499999999,0.0066796875,0.00032196784442513804,-0.2,0.7162240000000001,4486.71,165.5211975361284,0.7557,0.569,7.9557,1576
9,1.28515625,0.0091796875,0.00010181517217181836,-0.2,0.8922777777777781,4804.82,293.345321813713,0.7769,0.6161,7.2073,1577
16,1.28515625,0.0091796875,0.00010181517217181836,-0.2,0.80465,5361.9,243.19239809462215,0.7295,0.6552,8.1277,1577
25,1.28515625,0.0091796875,0.00010181517217181836,-0.2,0.71252,6218.73,223.84344514276003,0.7196,0.6617,8.7905,1577
9,1.11015625,0.0054296875000000005,0.0005725487884358379,-0.2,0.923288888888889,3646.96,178.32909419896808,0.7749,0.5616,10.3488,1578
16,1.11015625,0.0054296875000000005,0.0005725487884358379,-0.2,0.83151875,4347.45,172.21781034394078,0.7348,0.5812,10.4802,1578
25,1.11015625,0.0054296875000000005,0.0005725487884358379,-0.2,0.7427480000000002,5449.72,173.0256993299969,0.7225,0.5939,11.5229,1578
9,0.76015625,0.007929687500000001,0.00018105582430271239,-0.2,0.8750666666666668,2507.38,189.39515057819105,0.8189,0.5759,4.5042,1579
16,0.76015625,0.007929687500000001,0.00018105582430271239,-0.2,0.8028875,3352.21,172.3939909161124,0.8018,0.5718,5.7129,1579
25,0.76015625,0.007929687500000001,0.00018105582430271239,-0.2,0.716196,3972.43,159.48822938034883,0.7898,0.5609,5.9683,1579
9,0.78203125,0.0055859375,0.00046138396827332176,-0.2,0.9046444444444445,2562.79,161.16853764567787,0.8241,0.5449,6.6334,1580
16,0.78203125,0.0055859375,0.00046138396827332176,-0.2,0.83719375,3340.14,150.42539512599143,0.7952,0.4875,7.5486,1580
25,0.78203125,0.0055859375,0.00046138396827332176,-0.2,0.729476,3925.9,147.6233982158956,0.7725,0.5145,7.3348,1580
9,1.1320312499999998,0.008085937500000001,0.00014590242156305608,-0.2,0.8976777777777781,3947.52,235.71198130700094,0.7882,0.6077,7.4229,1581
16,1.1320312499999998,0.008085937500000001,0.00014590242156305608,-0.2,0.81088125,4457.83,200.55424384713277,0.7295,0.6235,8.0748,1581
25,1.1320312499999998,0.008085937500000001,0.00014590242156305608,-0.2,0.7174200000000001,5404.52,193.8042872987049,0.7315,0.6254,8.7251,1581
9,1.3070312499999999,0.0068359375,0.0008204696109024993,-0.2,0.8936777777777779,3652.55,211.51251967018433,0.7467,0.642,8.1131,1582
16,1.3070312499999999,0.0068359375,0.0008204696109024993,-0.2,0.784225,4110.06,189.80172871531914,0.7014,0.6695,8.1669,1582
25,1.3070312499999999,0.0068359375,0.0008204696109024993,-0.2,0.6801560000000001,5007.83,185.2663504884267,0.6859,0.6655,8.9277,1582
9,0.95703125,0.0093359375,0.0002594552721404019,-0.2,0.8641111111111113,3191.63,237.82942463651895,0.7997,0.6214,4.688,1583
16,0.95703125,0.0093359375,0.0002594552721404019,-0.2,0.78546875,3831.51,199.8180862958259,0.7725,0.6257,5.6777,1583
25,0.95703125,0.0093359375,0.0002594552721404019,-0.2,0.684804,4497.05,188.2154390688975,0.7561,0.6402,5.9291,1583
9,1.04453125,0.0074609375000000006,0.00010941138105771873,-0.2,0.9226333333333335,3845.89,204.75277140659182,0.7965,0.5514,8.7205,1584
16,1.04453125,0.0074609375000000006,0.00010941138105771873,-0.2,0.81598125,4182.43,187.98178544573514,0.7553,0.597,7.993,1584
25,1.04453125,0.0074609375000000006,0.00010941138105771873,-0.2,0.733792,5246.41,183.76906574255088,0.7383,0.5928,8.9022,1584
9,1.39453125,0.0099609375,0.00034598916608699333,-0.2,0.8792000000000003,4766.46,310.12679330182567,0.7505,0.6545,6.4248,1585
16,1.39453125,0.0099609375,0.00034598916608699333,-0.2,0.771875,5309.47,264.79030619644897,0.7043,0.6962,6.7938,1585
25,1.39453125,0.0099609375,0.00034598916608699333,-0.2,0.664348,5815.5,237.60021479256218,0.6941,0.7219,7.0212,1585
9,1.21953125,0.0062109375,0.00019456400615886372,-0.2,0.9120222222222223,3837.76,201.05346407367924,0.7622,0.5983,9.5828,1586
16,1.21953125,0.0062109375,0.00019456400615886372,-0.2,0.83606875,4918.03,190.00638991608247,0.7335,0.6046,11.0763,1586
25,1.21953125,0.0062109375,0.00019456400615886372,-0.2,0.74072,5931.42,186.77092032808804,0.7123,0.6031,11.6943,1586
9,0.86953125,0.0087109375,0.0006152654101490375,-0.2,0.8784111111111114,2753.1,203.0186492828468,0.8034,0.6105,4.7303,1587
16,0.86953125,0.0087109375,0.0006152654101490375,-0.2,0.7640625,3232.84,182.6827236597822,0.7722,0.6297,4.8078,1587
25,0.86953125,0.0087109375,0.0006152654101490375,-0.2,0.697656,4259.56,174.85701762285336,0.7688,0.6115,6.0091,1587
9,0.8257812499999999,0.0065234375,0.00022467900918126448,-0.2,0.9061444444444445,2591.19,164.1472832106287,0.8107,0.5545,6.2894,1588
16,0.8257812499999999,0.0065234375,0.00022467900918126448,-0.2,0.8169125,3258.24,156.03329323489805,0.779,0.5145,6.6697,1588
25,0.8257812499999999,0.0065234375,0.00022467900918126448,-0.2,0.7319160000000001,4197.47,156.2310496746731,0.7777,0.5136,7.4271,1588
9,1.17578125,0.0090234375,0.0007104974114426792,-0.2,0.8620111111111113,3112.18,224.33646223948068,0.7536,0.6554,5.2716,1589
