     ,subject,trial,fix_num,event_duration,leftrating,rightrating,rt     ,choice,roi,computed_rt,num_fixations,rev_fix_num,temp     ,corr_fix_duration
7150 ,39.0   ,3    ,4.0    ,422.0         ,4.0       ,0.0        ,2034.0 ,1.0   ,1.0,2049.0     ,4.0          ,1.0        ,481.72342,422.0            
7151 ,39.0   ,4    ,1.0    ,414.0         ,5.0       ,6.0        ,4151.0 ,1.0   ,2.0,4166.0     ,4.0          ,4.0        ,364.28   ,414.0            
7152 ,39.0   ,4    ,2.0    ,1935.0        ,5.0       ,6.0        ,4151.0 ,1.0   ,1.0,4166.0     ,4.0          ,3.0        ,634.93   ,1935.0           
7153 ,39.0   ,4    ,3.0    ,534.0         ,5.0       ,6.0        ,4151.0 ,1.0   ,2.0,4166.0     ,4.0          ,2.0        ,489.2805 ,534.0            
7154 ,39.0   ,4    ,4.0    ,921.0         ,5.0       ,6.0        ,4151.0 ,1.0   ,1.0,4166.0     ,4.0          ,1.0        ,481.72342,921.0            
7155 ,39.0   ,5    ,1.0    ,375.0         ,0.0       ,3.0        ,2051.0 ,1.0   ,1.0,2067.0     ,3.0          ,3.0        ,364.28   ,375.0            
7156 ,39.0   ,5    ,2.0    ,837.0         ,0.0       ,3.0        ,2051.0 ,1.0   ,2.0,2067.0     ,3.0          ,2.0        ,634.93   ,837.0            
7157 ,39.0   ,5    ,3.0    ,499.0         ,0.0       ,3.0        ,2051.0 ,1.0   ,1.0,2067.0     ,3.0          ,1.0        ,489.2805 ,499.0            
7158 ,39.0   ,6    ,1.0    ,459.0         ,1.0       ,5.0        ,2244.0 ,0.0   ,1.0,2252.0     ,4.0          ,4.0        ,364.28   ,459.0            
7159 ,39.0   ,6    ,2.0    ,880.0         ,1.0       ,5.0        ,2244.0 ,0.0   ,2.0,2252.0     ,4.0          ,3.0        ,634.93   ,880.0            
7160 ,39.0   ,6    ,3.0    ,241.0         ,1.0       ,5.0        ,2244.0 ,0.0   ,1.0,2252.0     ,4.0          ,2.0        ,489.2805 ,241.0            
7161 ,39.0   ,6    ,4.0    ,374.0         ,1.0       ,5.0        ,2244.0 ,0.0   ,2.0,2252.0     ,4.0          ,1.0        ,481.72342,374.0            
7162 ,39.0   ,7    ,1.0    ,279.0         ,2.0       ,3.0        ,2450.0 ,0.0   ,1.0,2459.0     ,4.0          ,4.0        ,364.28   ,279.0            
7163 ,39.0   ,7    ,2.0    ,538.0         ,2.0       ,3.0        ,2450.0 ,0.0   ,2.0,2459.0     ,4.0          ,3.0        ,634.93   ,538.0            
7164 ,39.0   ,7    ,3.0    ,578.0         ,2.0       ,3.0        ,2450.0 ,0.0   ,1.0,2459.0     ,4.0          ,2.0        ,489.2805 ,578.0            
7165 ,39.0   ,7    ,4.0    ,780.0         ,2.0       ,3.0        ,2450.0 ,0.0   ,2.0,2459.0     ,4.0          ,1.0        ,481.72342,780.0            
7166 ,39.0   ,8    ,1.0    ,376.0         ,5.0       ,0.0        ,1684.0 ,1.0   ,1.0,1690.0     ,3.0          ,3.0        ,364.28   ,376.0            
7167 ,39.0   ,8    ,2.0    ,495.0         ,5.0       ,0.0        ,1684.0 ,1.0   ,2.0,1690.0     ,3.0          ,2.0        ,634.93   ,495.0            
7168 ,39.0   ,8    ,3.0    ,518.0         ,5.0       ,0.0        ,1684.0 ,1.0   ,1.0,1690.0     ,3.0          ,1.0        ,489.2805 ,518.0            
7169 ,39.0   ,9    ,1.0    ,417.0         ,4.0       ,3.0        ,3350.0 ,0.0   ,1.0,3348.0     ,5.0          ,5.0        ,364.28   ,417.0            
7170 ,39.0   ,9    ,2.0    ,777.0         ,4.0       ,3.0        ,3350.0 ,0.0   ,2.0,3348.0     ,5.0          ,4.0        ,634.93   ,777.0            
7171 ,39.0   ,9    ,3.0    ,738.0         ,4.0       ,3.0        ,3350.0 ,0.0   ,1.0,3348.0     ,5.0          ,3.0        ,489.2805 ,738.0            
7172 ,39.0   ,9    ,4.0    ,255.0         ,4.0       ,3.0        ,3350.0 ,0.0   ,2.0,3348.0     ,5.0          ,2.0        ,481.72342,255.0            
7173 ,39.0   ,9    ,5.0    ,821.0         ,4.0       ,3.0        ,3350.0 ,0.0   ,1.0,3348.0     ,5.0          ,1.0        ,357.53845,821.0            
7174 ,39.0   ,10   ,1.0    ,354.0         ,3.0       ,5.0        ,2187.0 ,0.0   ,1.0,2208.0     ,4.0          ,4.0        ,364.28   ,354.0            
7175 ,39.0   ,10   ,2.0    ,587.0         ,3.0       ,5.0        ,2187.0 ,0.0   ,2.0,2208.0     ,4.0          ,3.0        ,634.93   ,587.0            
7176 ,39.0   ,10   ,3.0    ,210.0         ,3.0       ,5.0        ,2187.0 ,0.0   ,1.0,2208.0     ,4.0          ,2.0        ,489.2805 ,210.0            
7177 ,39.0   ,10   ,4.0    ,738.0         ,3.0       ,5.0        ,2187.0 ,0.0   ,2.0,2208.0     ,4.0          ,1.0        ,481.72342,738.0            
7178 ,39.0   ,11   ,1.0    ,276.0         ,4.0       ,2.0        ,3283.0 ,0.0   ,1.0,3290.0     ,4.0          ,4.0        ,364.28   ,276.0            
7179 ,39.0   ,11   ,2.0    ,834.0         ,4.0       ,2.0        ,3283.0 ,0.0   ,2.0,3290.0     ,4.0          ,3.0        ,634.93   ,834.0            
7180 ,39.0   ,11   ,3.0    ,1396.0        ,4.0       ,2.0        ,3283.0 ,0.0   ,1.0,3290.0     ,4.0          ,2.0        ,489.2805 ,1396.0           
7181 ,39.0   ,11   ,4.0    ,479.0         ,4.0       ,2.0        ,3283.0 ,0.0   ,2.0,3290.0     ,4.0          ,1.0        ,481.72342,479.0            
7182 ,39.0   ,12   ,1.0    ,658.0         ,1.0       ,5.0        ,2762.0 ,0.0   ,1.0,2770.0     ,4.0          ,4.0        ,364.28   ,658.0            
7183 ,39.0   ,12   ,2.0    ,634.0         ,1.0       ,5.0        ,2762.0 ,0.0   ,2.0,2770.0     ,4.0          ,3.0        ,634.93   ,634.0            
7184 ,39.0   ,12   ,3.0    ,614.0         ,1.0       ,5.0        ,2762.0 ,0.0   ,1.0,2770.0     ,4.0          ,2.0        ,489.2805 ,614.0            
7185 ,39.0   ,12   ,4.0    ,558.0         ,1.0       ,5.0        ,2762.0 ,0.0   ,2.0,2770.0     ,4.0          ,1.0        ,481.72342,558.0            
7186 ,39.0   ,13   ,1.0    ,514.0         ,1.0       ,3.0        ,2199.0 ,0.0   ,1.0,2212.0     ,4.0          ,4.0        ,364.28   ,514.0            
7187 ,39.0   ,13   ,2.0    ,738.0         ,1.0       ,3.0        ,2199.0 ,0.0   ,2.0,2212.0     ,4.0          ,3.0        ,634.93   ,738.0            
7188 ,39.0   ,13   ,3.0    ,617.0         ,1.0       ,3.0        ,2199.0 ,0.0   ,1.0,2212.0     ,4.0          ,2.0        ,489.2805 ,617.0            
7189 ,39.0   ,13   ,4.0    ,101.0         ,1.0       ,3.0        ,2199.0 ,0.0   ,2.0,2212.0     ,4.0          ,1.0        ,481.72342,101.0            
7190 ,39.0   ,14   ,1.0    ,477.0         ,1.0       ,0.0        ,2616.0 ,1.0   ,1.0,2631.0     ,3.0          ,3.0        ,364.28   ,477.0            
7191 ,39.0   ,14   ,2.0    ,659.0         ,1.0       ,0.0        ,2616.0 ,1.0   ,2.0,2631.0     ,3.0          ,2.0        ,634.93   ,659.0            
7192 ,39.0   ,14   ,3.0    ,1255.0        ,1.0       ,0.0        ,2616.0 ,1.0   ,1.0,2631.0     ,3.0          ,1.0        ,489.2805 ,1255.0           
7193 ,39.0   ,15   ,1.0    ,378.0         ,1.0       ,0.0        ,2412.0 ,1.0   ,1.0,2411.0     ,5.0          ,5.0        ,364.28   ,378.0            
7194 ,39.0   ,15   ,2.0    ,339.0         ,1.0       ,0.0        ,2412.0 ,1.0   ,2.0,2411.0     ,5.0          ,4.0        ,634.93   ,339.0            
7195 ,39.0   ,15   ,3.0    ,336.0         ,1.0       ,0.0        ,2412.0 ,1.0   ,1.0,2411.0     ,5.0          ,3.0        ,489.2805 ,336.0            
7196 ,39.0   ,15   ,4.0    ,714.0         ,1.0       ,0.0        ,2412.0 ,1.0   ,2.0,2411.0     ,5.0          ,2.0        ,481.72342,714.0            
7197 ,39.0   ,15   ,5.0    ,337.0         ,1.0       ,0.0        ,2412.0 ,1.0   ,1.0,2411.0     ,5.0          ,1.0        ,357.53845,337.0            
7198 ,39.0   ,16   ,1.0    ,358.0         ,3.0       ,0.0        ,1975.0 ,1.0   ,2.0,1973.0     ,4.0          ,4.0        ,364.28   ,358.0            
7199 ,39.0   ,16   ,2.0    ,499.0         ,3.0       ,0.0        ,1975.0 ,1.0   ,1.0,1973.0     ,4.0          ,3.0        ,634.93   ,499.0            
7200 ,39.0   ,16   ,3.0    ,458.0         ,3.0       ,0.0        ,1975.0 ,1.0   ,2.0,1973.0     ,4.0          ,2.0        ,489.2805 ,458.0            
7201 ,39.0   ,16   ,4.0    ,399.0         ,3.0       ,0.0        ,1975.0 ,1.0   ,1.0,1973.0     ,4.0          ,1.0        ,481.72342,399.0            
7202 ,39.0   ,17   ,1.0    ,398.0         ,0.0       ,1.0        ,1374.0 ,1.0   ,1.0,1397.0     ,3.0          ,3.0        ,364.28   ,398.0            
7203 ,39.0   ,17   ,2.0    ,499.0         ,0.0       ,1.0        ,1374.0 ,1.0   ,2.0,1397.0     ,3.0          ,2.0        ,634.93   ,499.0            
7204 ,39.0   ,17   ,3.0    ,261.0         ,0.0       ,1.0        ,1374.0 ,1.0   ,1.0,1397.0     ,3.0          ,1.0        ,489.2805 ,261.0            
7205 ,39.0   ,18   ,1.0    ,377.0         ,3.0       ,2.0        ,2574.0 ,0.0   ,1.0,2573.0     ,4.0          ,4.0        ,364.28   ,377.0            
7206 ,39.0   ,18   ,2.0    ,774.0         ,3.0       ,2.0        ,2574.0 ,0.0   ,2.0,2573.0     ,4.0          ,3.0        ,634.93   ,774.0            
7207 ,39.0   ,18   ,3.0    ,661.0         ,3.0       ,2.0        ,2574.0 ,0.0   ,1.0,2573.0     ,4.0          ,2.0        ,489.2805 ,661.0            
7208 ,39.0   ,18   ,4.0    ,501.0         ,3.0       ,2.0        ,2574.0 ,0.0   ,2.0,2573.0     ,4.0          ,1.0        ,481.72342,501.0            
7209 ,39.0   ,19   ,1.0    ,534.0         ,2.0       ,5.0        ,1675.0 ,0.0   ,1.0,1690.0     ,4.0          ,4.0        ,364.28   ,534.0            
7210 ,39.0   ,19   ,2.0    ,539.0         ,2.0       ,5.0        ,1675.0 ,0.0   ,2.0,1690.0     ,4.0          ,3.0        ,634.93   ,539.0            
7211 ,39.0   ,19   ,3.0    ,220.0         ,2.0       ,5.0        ,1675.0 ,0.0   ,1.0,1690.0     ,4.0          ,2.0        ,489.2805 ,220.0            
7212 ,39.0   ,19   ,4.0    ,55.0          ,2.0       ,5.0        ,1675.0 ,0.0   ,2.0,1690.0     ,4.0          ,1.0        ,481.72342,55.0             
7213 ,39.0   ,20   ,1.0    ,734.0         ,4.0       ,5.0        ,1536.0 ,0.0   ,1.0,1534.0     ,2.0          ,2.0        ,364.28   ,734.0            
7214 ,39.0   ,20   ,2.0    ,557.0         ,4.0       ,5.0        ,1536.0 ,0.0   ,2.0,1534.0     ,2.0          ,1.0        ,634.93   ,557.0            
7215 ,39.0   ,21   ,1.0    ,318.0         ,1.0       ,2.0        ,2369.0 ,1.0   ,1.0,2372.0     ,5.0          ,5.0        ,364.28   ,318.0            
7216 ,39.0   ,21   ,2.0    ,459.0         ,1.0       ,2.0        ,2369.0 ,1.0   ,2.0,2372.0     ,5.0          ,4.0        ,634.93   ,459.0            
7217 ,39.0   ,21   ,3.0    ,444.0         ,1.0       ,2.0        ,2369.0 ,1.0   ,1.0,2372.0     ,5.0          ,3.0        ,489.2805 ,444.0            
7218 ,39.0   ,21   ,4.0    ,712.0         ,1.0       ,2.0        ,2369.0 ,1.0   ,2.0,2372.0     ,5.0          ,2.0        ,481.72342,712.0            
7219 ,39.0   ,21   ,5.0    ,198.0         ,1.0       ,2.0        ,2369.0 ,1.0   ,1.0,2372.0     ,5.0          ,1.0        ,357.53845,198.0            
7220 ,39.0   ,22   ,1.0    ,298.0         ,7.0       ,5.0        ,1326.0 ,1.0   ,1.0,1337.0     ,3.0          ,3.0        ,364.28   ,298.0            
7221 ,39.0   ,22   ,2.0    ,595.0         ,7.0       ,5.0        ,1326.0 ,1.0   ,2.0,1337.0     ,3.0          ,2.0        ,634.93   ,595.0            
7222 ,39.0   ,22   ,3.0    ,125.0         ,7.0       ,5.0        ,1326.0 ,1.0   ,1.0,1337.0     ,3.0          ,1.0        ,489.2805 ,125.0            
7223 ,39.0   ,23   ,1.0    ,442.0         ,4.0       ,3.0        ,1701.0 ,0.0   ,1.0,1709.0     ,4.0          ,4.0        ,364.28   ,442.0            
7224 ,39.0   ,23   ,2.0    ,572.0         ,4.0       ,3.0        ,1701.0 ,0.0   ,2.0,1709.0     ,4.0          ,3.0        ,634.93   ,572.0            
7225 ,39.0   ,23   ,3.0    ,279.0         ,4.0       ,3.0        ,1701.0 ,0.0   ,1.0,1709.0     ,4.0          ,2.0        ,489.2805 ,279.0            
7226 ,39.0   ,23   ,4.0    ,79.0          ,4.0       ,3.0        ,1701.0 ,0.0   ,2.0,1709.0     ,4.0          ,1.0        ,481.72342,79.0             
7227 ,39.0   ,24   ,1.0    ,750.0         ,7.0       ,4.0        ,1683.0 ,1.0   ,1.0,1694.0     ,3.0          ,3.0        ,364.28   ,750.0            
7228 ,39.0   ,24   ,2.0    ,498.0         ,7.0       ,4.0        ,1683.0 ,1.0   ,2.0,1694.0     ,3.0          ,2.0        ,634.93   ,498.0            
7229 ,39.0   ,24   ,3.0    ,204.0         ,7.0       ,4.0        ,1683.0 ,1.0   ,1.0,1694.0     ,3.0          ,1.0        ,489.2805 ,204.0            
7230 ,39.0   ,25   ,1.0    ,275.0         ,1.0       ,2.0        ,1605.0 ,0.0   ,1.0,1611.0     ,4.0          ,4.0        ,364.28   ,275.0            
7231 ,39.0   ,25   ,2.0    ,525.0         ,1.0       ,2.0        ,1605.0 ,0.0   ,2.0,1611.0     ,4.0          ,3.0        ,634.93   ,525.0            
7232 ,39.0   ,25   ,3.0    ,271.0         ,1.0       ,2.0        ,1605.0 ,0.0   ,1.0,1611.0     ,4.0          ,2.0        ,489.2805 ,271.0            
7233 ,39.0   ,25   ,4.0    ,279.0         ,1.0       ,2.0        ,1605.0 ,0.0   ,2.0,1611.0     ,4.0          ,1.0        ,481.72342,279.0            
7234 ,39.0   ,26   ,1.0    ,417.0         ,4.0       ,5.0        ,1379.0 ,0.0   ,1.0,1397.0     ,2.0          ,2.0        ,364.28   ,417.0            
7235 ,39.0   ,26   ,2.0    ,740.0         ,4.0       ,5.0        ,1379.0 ,0.0   ,2.0,1397.0     ,2.0          ,1.0        ,634.93   ,740.0            
7236 ,39.0   ,27   ,1.0    ,299.0         ,1.0       ,6.0        ,2087.0 ,0.0   ,1.0,2094.0     ,4.0          ,4.0        ,364.28   ,299.0            
7237 ,39.0   ,27   ,2.0    ,495.0         ,1.0       ,6.0        ,2087.0 ,0.0   ,2.0,2094.0     ,4.0          ,3.0        ,634.93   ,495.0            
7238 ,39.0   ,27   ,3.0    ,619.0         ,1.0       ,6.0        ,2087.0 ,0.0   ,1.0,2094.0     ,4.0          ,2.0        ,489.2805 ,619.0            
7239 ,39.0   ,27   ,4.0    ,418.0         ,1.0       ,6.0        ,2087.0 ,0.0   ,2.0,2094.0     ,4.0          ,1.0        ,481.72342,418.0            
7240 ,39.0   ,28   ,1.0    ,478.0         ,3.0       ,4.0        ,1676.0 ,1.0   ,1.0,1674.0     ,3.0          ,3.0        ,364.28   ,478.0            
7241 ,39.0   ,28   ,2.0    ,598.0         ,3.0       ,4.0        ,1676.0 ,1.0   ,2.0,1674.0     ,3.0          ,2.0        ,634.93   ,598.0            
7242 ,39.0   ,28   ,3.0    ,379.0         ,3.0       ,4.0        ,1676.0 ,1.0   ,1.0,1674.0     ,3.0          ,1.0        ,489.2805 ,379.0            
7243 ,39.0   ,29   ,1.0    ,454.0         ,0.0       ,3.0        ,1217.0 ,0.0   ,1.0,1235.0     ,2.0          ,2.0        ,364.28   ,454.0            
7244 ,39.0   ,29   ,2.0    ,498.0         ,0.0       ,3.0        ,1217.0 ,0.0   ,2.0,1235.0     ,2.0          ,1.0        ,634.93   ,498.0            
7245 ,39.0   ,30   ,1.0    ,297.0         ,0.0       ,2.0        ,2036.0 ,0.0   ,1.0,2050.0     ,4.0          ,4.0        ,364.28   ,297.0            
7246 ,39.0   ,30   ,2.0    ,716.0         ,0.0       ,2.0        ,2036.0 ,0.0   ,2.0,2050.0     ,4.0          ,3.0        ,634.93   ,716.0            
7247 ,39.0   ,30   ,3.0    ,439.0         ,0.0       ,2.0        ,2036.0 ,0.0   ,1.0,2050.0     ,4.0          ,2.0        ,489.2805 ,439.0            
7248 ,39.0   ,30   ,4.0    ,339.0         ,0.0       ,2.0        ,2036.0 ,0.0   ,2.0,2050.0     ,4.0          ,1.0        ,481.72342,339.0            
7249 ,39.0   ,31   ,1.0    ,399.0         ,1.0       ,0.0        ,2691.0 ,1.0   ,1.0,2691.0     ,5.0          ,5.0        ,364.28   ,399.0            
7250 ,39.0   ,31   ,2.0    ,457.0         ,1.0       ,0.0        ,2691.0 ,1.0   ,2.0,2691.0     ,5.0          ,4.0        ,634.93   ,457.0            
7251 ,39.0   ,31   ,3.0    ,599.0         ,1.0       ,0.0        ,2691.0 ,1.0   ,1.0,2691.0     ,5.0          ,3.0        ,489.2805 ,599.0            
7252 ,39.0   ,31   ,4.0    ,654.0         ,1.0       ,0.0        ,2691.0 ,1.0   ,2.0,2691.0     ,5.0          ,2.0        ,481.72342,654.0            
7253 ,39.0   ,31   ,5.0    ,343.0         ,1.0       ,0.0        ,2691.0 ,1.0   ,1.0,2691.0     ,5.0          ,1.0        ,357.53845,343.0            
7254 ,39.0   ,32   ,1.0    ,374.0         ,1.0       ,5.0        ,1636.0 ,0.0   ,1.0,1652.0     ,4.0          ,4.0        ,364.28   ,374.0            
7255 ,39.0   ,32   ,2.0    ,418.0         ,1.0       ,5.0        ,1636.0 ,0.0   ,2.0,1652.0     ,4.0          ,3.0        ,634.93   ,418.0            
7256 ,39.0   ,32   ,3.0    ,279.0         ,1.0       ,5.0        ,1636.0 ,0.0   ,1.0,1652.0     ,4.0          ,2.0        ,489.2805 ,279.0            
7257 ,39.0   ,32   ,4.0    ,319.0         ,1.0       ,5.0        ,1636.0 ,0.0   ,2.0,1652.0     ,4.0          ,1.0        ,481.72342,319.0            
7258 ,39.0   ,33   ,1.0    ,414.0         ,5.0       ,4.0        ,2029.0 ,1.0   ,1.0,2033.0     ,5.0          ,5.0        ,364.28   ,414.0            
7259 ,39.0   ,33   ,2.0    ,336.0         ,5.0       ,4.0        ,2029.0 ,1.0   ,2.0,2033.0     ,5.0          ,4.0        ,634.93   ,336.0            
7260 ,39.0   ,33   ,3.0    ,355.0         ,5.0       ,4.0        ,2029.0 ,1.0   ,1.0,2033.0     ,5.0          ,3.0        ,489.2805 ,355.0            
7261 ,39.0   ,33   ,4.0    ,458.0         ,5.0       ,4.0        ,2029.0 ,1.0   ,2.0,2033.0     ,5.0          ,2.0        ,481.72342,458.0            
7262 ,39.0   ,33   ,5.0    ,163.0         ,5.0       ,4.0        ,2029.0 ,1.0   ,1.0,2033.0     ,5.0          ,1.0        ,357.53845,163.0            
7263 ,39.0   ,34   ,1.0    ,515.0         ,10.0      ,5.0        ,1368.0 ,1.0   ,1.0,1375.0     ,3.0          ,3.0        ,364.28   ,515.0            
7264 ,39.0   ,34   ,2.0    ,381.0         ,10.0      ,5.0        ,1368.0 ,1.0   ,2.0,1375.0     ,3.0          ,2.0        ,634.93   ,381.0            
7265 ,39.0   ,34   ,3.0    ,240.0         ,10.0      ,5.0        ,1368.0 ,1.0   ,1.0,1375.0     ,3.0          ,1.0        ,489.2805 ,240.0            
7266 ,39.0   ,35   ,1.0    ,277.0         ,5.0       ,5.0        ,1225.0 ,1.0   ,1.0,1238.0     ,3.0          ,3.0        ,364.28   ,277.0            
7267 ,39.0   ,35   ,2.0    ,421.0         ,5.0       ,5.0        ,1225.0 ,1.0   ,2.0,1238.0     ,3.0          ,2.0        ,634.93   ,421.0            
7268 ,39.0   ,35   ,3.0    ,302.0         ,5.0       ,5.0        ,1225.0 ,1.0   ,1.0,1238.0     ,3.0          ,1.0        ,489.2805 ,302.0            
7269 ,39.0   ,36   ,1.0    ,260.0         ,1.0       ,5.0        ,2021.0 ,1.0   ,1.0,2032.0     ,5.0          ,5.0        ,364.28   ,260.0            
7270 ,39.0   ,36   ,2.0    ,319.0         ,1.0       ,5.0        ,2021.0 ,1.0   ,2.0,2032.0     ,5.0          ,4.0        ,634.93   ,319.0            
7271 ,39.0   ,36   ,3.0    ,345.0         ,1.0       ,5.0        ,2021.0 ,1.0   ,1.0,2032.0     ,5.0          ,3.0        ,489.2805 ,345.0            
7272 ,39.0   ,36   ,4.0    ,632.0         ,1.0       ,5.0        ,2021.0 ,1.0   ,2.0,2032.0     ,5.0          ,2.0        ,481.72342,632.0            
7273 ,39.0   ,36   ,5.0    ,218.0         ,1.0       ,5.0        ,2021.0 ,1.0   ,1.0,2032.0     ,5.0          ,1.0        ,357.53845,218.0            
7274 ,39.0   ,37   ,1.0    ,332.0         ,2.0       ,1.0        ,2073.0 ,0.0   ,1.0,2093.0     ,3.0          ,3.0        ,364.28   ,332.0            
7275 ,39.0   ,37   ,2.0    ,781.0         ,2.0       ,1.0        ,2073.0 ,0.0   ,2.0,2093.0     ,3.0          ,2.0        ,634.93   ,781.0            
7276 ,39.0   ,37   ,3.0    ,380.0         ,2.0       ,1.0        ,2073.0 ,0.0   ,1.0,2093.0     ,3.0          ,1.0        ,489.2805 ,380.0            
7277 ,39.0   ,38   ,1.0    ,235.0         ,4.0       ,5.0        ,1470.0 ,0.0   ,1.0,1492.0     ,4.0          ,4.0        ,364.28   ,235.0            
7278 ,39.0   ,38   ,2.0    ,758.0         ,4.0       ,5.0        ,1470.0 ,0.0   ,2.0,1492.0     ,4.0          ,3.0        ,634.93   ,758.0            
7279 ,39.0   ,38   ,3.0    ,154.0         ,4.0       ,5.0        ,1470.0 ,0.0   ,1.0,1492.0     ,4.0          ,2.0        ,489.2805 ,154.0            
7280 ,39.0   ,38   ,4.0    ,20.0          ,4.0       ,5.0        ,1470.0 ,0.0   ,2.0,1492.0     ,4.0          ,1.0        ,481.72342,20.0             
7281 ,39.0   ,39   ,1.0    ,240.0         ,5.0       ,4.0        ,1027.0 ,1.0   ,1.0,1036.0     ,3.0          ,3.0        ,364.28   ,240.0            
7282 ,39.0   ,39   ,2.0    ,377.0         ,5.0       ,4.0        ,1027.0 ,1.0   ,2.0,1036.0     ,3.0          ,2.0        ,634.93   ,377.0            
7283 ,39.0   ,39   ,3.0    ,160.0         ,5.0       ,4.0        ,1027.0 ,1.0   ,1.0,1036.0     ,3.0          ,1.0        ,489.2805 ,160.0            
7284 ,39.0   ,40   ,1.0    ,295.0         ,5.0       ,3.0        ,1373.0 ,1.0   ,1.0,1393.0     ,3.0          ,3.0        ,364.28   ,295.0            
7285 ,39.0   ,40   ,2.0    ,536.0         ,5.0       ,3.0        ,1373.0 ,1.0   ,2.0,1393.0     ,3.0          ,2.0        ,634.93   ,536.0            
7286 ,39.0   ,40   ,3.0    ,279.0         ,5.0       ,3.0        ,1373.0 ,1.0   ,1.0,1393.0     ,3.0          ,1.0        ,489.2805 ,279.0            
7287 ,39.0   ,41   ,1.0    ,295.0         ,1.0       ,0.0        ,1338.0 ,1.0   ,1.0,1355.0     ,3.0          ,3.0        ,364.28   ,295.0            
7288 ,39.0   ,41   ,2.0    ,462.0         ,1.0       ,0.0        ,1338.0 ,1.0   ,2.0,1355.0     ,3.0          ,2.0        ,634.93   ,462.0            
7289 ,39.0   ,41   ,3.0    ,340.0         ,1.0       ,0.0        ,1338.0 ,1.0   ,1.0,1355.0     ,3.0          ,1.0        ,489.2805 ,340.0            
7290 ,39.0   ,42   ,1.0    ,358.0         ,2.0       ,5.0        ,1250.0 ,0.0   ,1.0,1236.0     ,3.0          ,3.0        ,364.28   ,358.0            
7291 ,39.0   ,42   ,2.0    ,439.0         ,2.0       ,5.0        ,1250.0 ,0.0   ,2.0,1236.0     ,3.0          ,2.0        ,634.93   ,439.0            
7292 ,39.0   ,42   ,3.0    ,200.0         ,2.0       ,5.0        ,1250.0 ,0.0   ,1.0,1236.0     ,3.0          ,1.0        ,489.2805 ,200.0            
7293 ,39.0   ,43   ,1.0    ,259.0         ,5.0       ,3.0        ,1581.0 ,1.0   ,1.0,1593.0     ,3.0          ,3.0        ,364.28   ,259.0            
7294 ,39.0   ,43   ,2.0    ,643.0         ,5.0       ,3.0        ,1581.0 ,1.0   ,2.0,1593.0     ,3.0          ,2.0        ,634.93   ,643.0            
7295 ,39.0   ,43   ,3.0    ,433.0         ,5.0       ,3.0        ,1581.0 ,1.0   ,1.0,1593.0     ,3.0          ,1.0        ,489.2805 ,433.0            
7296 ,39.0   ,44   ,1.0    ,598.0         ,10.0      ,5.0        ,2422.0 ,0.0   ,1.0,2431.0     ,4.0          ,4.0        ,364.28   ,598.0            
7297 ,39.0   ,44   ,2.0    ,519.0         ,10.0      ,5.0        ,2422.0 ,0.0   ,2.0,2431.0     ,4.0          ,3.0        ,634.93   ,519.0            
7298 ,39.0   ,44   ,3.0    ,351.0         ,10.0      ,5.0        ,2422.0 ,0.0   ,1.0,2431.0     ,4.0          ,2.0        ,489.2805 ,351.0            
7299 ,39.0   ,44   ,4.0    ,698.0         ,10.0      ,5.0        ,2422.0 ,0.0   ,2.0,2431.0     ,4.0          ,1.0        ,481.72342,698.0            
7300 ,39.0   ,45   ,1.0    ,239.0         ,0.0       ,2.0        ,2309.0 ,0.0   ,1.0,2312.0     ,4.0          ,4.0        ,364.28   ,239.0            
7301 ,39.0   ,45   ,2.0    ,738.0         ,0.0       ,2.0        ,2309.0 ,0.0   ,2.0,2312.0     ,4.0          ,3.0        ,634.93   ,738.0            
7302 ,39.0   ,45   ,3.0    ,557.0         ,0.0       ,2.0        ,2309.0 ,0.0   ,1.0,2312.0     ,4.0          ,2.0        ,489.2805 ,557.0            
7303 ,39.0   ,45   ,4.0    ,559.0         ,0.0       ,2.0        ,2309.0 ,0.0   ,2.0,2312.0     ,4.0          ,1.0        ,481.72342,559.0            
7304 ,39.0   ,46   ,1.0    ,298.0         ,5.0       ,2.0        ,1694.0 ,0.0   ,1.0,1694.0     ,2.0          ,2.0        ,364.28   ,298.0            
7305 ,39.0   ,46   ,2.0    ,1157.0        ,5.0       ,2.0        ,1694.0 ,0.0   ,2.0,1694.0     ,2.0          ,1.0        ,634.93   ,1157.0           
7306 ,39.0   ,47   ,1.0    ,357.0         ,2.0       ,5.0        ,2436.0 ,0.0   ,1.0,2452.0     ,6.0          ,6.0        ,364.28   ,357.0            
7307 ,39.0   ,47   ,2.0    ,541.0         ,2.0       ,5.0        ,2436.0 ,0.0   ,2.0,2452.0     ,6.0          ,5.0        ,634.93   ,541.0            
7308 ,39.0   ,47   ,3.0    ,261.0         ,2.0       ,5.0        ,2436.0 ,0.0   ,1.0,2452.0     ,6.0          ,4.0        ,489.2805 ,261.0            
7309 ,39.0   ,47   ,4.0    ,434.0         ,2.0       ,5.0        ,2436.0 ,0.0   ,2.0,2452.0     ,6.0          ,3.0        ,481.72342,434.0            
7310 ,39.0   ,47   ,5.0    ,419.0         ,2.0       ,5.0        ,2436.0 ,0.0   ,1.0,2452.0     ,6.0          ,2.0        ,357.53845,419.0            
